cd_secao;cd_divisao;ds_divisao;cd_grupo;ds_grupo;cd_classe;ds_classe;cd_subclasse;ds_subclasse;insert_tb
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01610;Atividades de apoio à agricultura;0161002;Serviço de poda de árvores para lavouras;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01610','Atividades de apoio à agricultura','0161002','Serviço de poda de árvores para lavouras')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01610;Atividades de apoio à agricultura;0161003;Serviço de preparação de terreno, cultivo e colheita;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01610','Atividades de apoio à agricultura','0161003','Serviço de preparação de terreno, cultivo e colheita')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01610;Atividades de apoio à agricultura;0161099;Atividades de apoio à agricultura não especificadas anteriormente;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01610','Atividades de apoio à agricultura','0161099','Atividades de apoio à agricultura não especificadas anteriormente')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01628;Atividades de apoio à pecuária;0162801;Serviço de inseminação artificial em animais;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01628','Atividades de apoio à pecuária','0162801','Serviço de inseminação artificial em animais')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01628;Atividades de apoio à pecuária;0162802;Serviço de tosquiamento de ovinos;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01628','Atividades de apoio à pecuária','0162802','Serviço de tosquiamento de ovinos')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01628;Atividades de apoio à pecuária;0162803;Serviço de manejo de animais;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01628','Atividades de apoio à pecuária','0162803','Serviço de manejo de animais')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01628;Atividades de apoio à pecuária;0162899;Atividades de apoio à pecuária não especificadas anteriormente;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01628','Atividades de apoio à pecuária','0162899','Atividades de apoio à pecuária não especificadas anteriormente')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;016;"Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita";01636;Atividades de pós-colheita;0163600;Atividades de pós-colheita;"('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','016','Atividades de apoio à agricultura e à pecuária; atividades de pós-colheita','01636','Atividades de pós-colheita','0163600','Atividades de pós-colheita')"
A;01;AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS;017;Caça e serviços relacionados;01709;Caça e serviços relacionados;0170900;Caça e serviços relacionados;('A','01','AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS','017','Caça e serviços relacionados','01709','Caça e serviços relacionados','0170900','Caça e serviços relacionados')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210101;Cultivo de eucalipto;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210101','Cultivo de eucalipto')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210102;Cultivo de acácia-negra;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210102','Cultivo de acácia-negra')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210103;Cultivo de pinus;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210103','Cultivo de pinus')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210104;Cultivo de teca;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210104','Cultivo de teca')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210105;Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210105','Cultivo de espécies madeireiras, exceto eucalipto, acácia-negra, pinus e teca')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210106;Cultivo de mudas em viveiros florestais;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210106','Cultivo de mudas em viveiros florestais')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210107;Extração de madeira em florestas plantadas;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210107','Extração de madeira em florestas plantadas')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210108;Produção de carvão vegetal - florestas plantadas;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210108','Produção de carvão vegetal - florestas plantadas')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210109;Produção de casca de acácia-negra - florestas plantadas;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210109','Produção de casca de acácia-negra - florestas plantadas')
A;02;PRODUÇÃO FLORESTAL;021;Produção florestal - florestas plantadas;02101;Produção florestal - florestas plantadas;0210199;Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas;('A','02','PRODUÇÃO FLORESTAL','021','Produção florestal - florestas plantadas','02101','Produção florestal - florestas plantadas','0210199','Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220901;Extração de madeira em florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220901','Extração de madeira em florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220902;Produção de carvão vegetal - florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220902','Produção de carvão vegetal - florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220903;Coleta de castanha-do-pará em florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220903','Coleta de castanha-do-pará em florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220904;Coleta de látex em florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220904','Coleta de látex em florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220905;Coleta de palmito em florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220905','Coleta de palmito em florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220906;Conservação de florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220906','Conservação de florestas nativas')
A;02;PRODUÇÃO FLORESTAL;022;Produção florestal - florestas nativas;02209;Produção florestal - florestas nativas;0220999;Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas;('A','02','PRODUÇÃO FLORESTAL','022','Produção florestal - florestas nativas','02209','Produção florestal - florestas nativas','0220999','Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas')
A;02;PRODUÇÃO FLORESTAL;023;Atividades de apoio à produção florestal;02306;Atividades de apoio à produção florestal;0230600;Atividades de apoio à produção florestal;('A','02','PRODUÇÃO FLORESTAL','023','Atividades de apoio à produção florestal','02306','Atividades de apoio à produção florestal','0230600','Atividades de apoio à produção florestal')
A;03;PESCA E AQÜICULTURA;031;Pesca;03116;Pesca em água salgada;0311601;Pesca de peixes em água salgada;('A','03','PESCA E AQÜICULTURA','031','Pesca','03116','Pesca em água salgada','0311601','Pesca de peixes em água salgada')
A;03;PESCA E AQÜICULTURA;031;Pesca;03116;Pesca em água salgada;0311602;Pesca de crustáceos e moluscos em água salgada;('A','03','PESCA E AQÜICULTURA','031','Pesca','03116','Pesca em água salgada','0311602','Pesca de crustáceos e moluscos em água salgada')
A;03;PESCA E AQÜICULTURA;031;Pesca;03116;Pesca em água salgada;0311603;Coleta de outros produtos marinhos;('A','03','PESCA E AQÜICULTURA','031','Pesca','03116','Pesca em água salgada','0311603','Coleta de outros produtos marinhos')
A;03;PESCA E AQÜICULTURA;031;Pesca;03116;Pesca em água salgada;0311604;Atividades de apoio à pesca em água salgada;('A','03','PESCA E AQÜICULTURA','031','Pesca','03116','Pesca em água salgada','0311604','Atividades de apoio à pesca em água salgada')
A;03;PESCA E AQÜICULTURA;031;Pesca;03124;Pesca em água doce;0312401;Pesca de peixes em água doce;('A','03','PESCA E AQÜICULTURA','031','Pesca','03124','Pesca em água doce','0312401','Pesca de peixes em água doce')
A;03;PESCA E AQÜICULTURA;031;Pesca;03124;Pesca em água doce;0312402;Pesca de crustáceos e moluscos em água doce;('A','03','PESCA E AQÜICULTURA','031','Pesca','03124','Pesca em água doce','0312402','Pesca de crustáceos e moluscos em água doce')
A;03;PESCA E AQÜICULTURA;031;Pesca;03124;Pesca em água doce;0312403;Coleta de outros produtos aquáticos de água doce;('A','03','PESCA E AQÜICULTURA','031','Pesca','03124','Pesca em água doce','0312403','Coleta de outros produtos aquáticos de água doce')
A;03;PESCA E AQÜICULTURA;031;Pesca;03124;Pesca em água doce;0312404;Atividades de apoio à pesca em água doce;('A','03','PESCA E AQÜICULTURA','031','Pesca','03124','Pesca em água doce','0312404','Atividades de apoio à pesca em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321301;Criação de peixes em água salgada e salobra;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321301','Criação de peixes em água salgada e salobra')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321302;Criação de camarões em água salgada e salobra;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321302','Criação de camarões em água salgada e salobra')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321303;Criação de ostras e mexilhões em água salgada e salobra;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321303','Criação de ostras e mexilhões em água salgada e salobra')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321304;Criação de peixes ornamentais em água salgada e salobra;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321304','Criação de peixes ornamentais em água salgada e salobra')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321305;Atividades de apoio à aquicultura em água salgada e salobra;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321305','Atividades de apoio à aquicultura em água salgada e salobra')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03213;Aquicultura em água salgada e salobra;0321399;Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03213','Aquicultura em água salgada e salobra','0321399','Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322101;Criação de peixes em água doce;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322101','Criação de peixes em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322102;Criação de camarões em água doce;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322102','Criação de camarões em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322103;Criação de ostras e mexilhões em água doce;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322103','Criação de ostras e mexilhões em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322104;Criação de peixes ornamentais em água doce;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322104','Criação de peixes ornamentais em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322105;Ranicultura;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322105','Ranicultura')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322106;Criação de jacaré;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322106','Criação de jacaré')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322107;Atividades de apoio à aquicultura em água doce;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322107','Atividades de apoio à aquicultura em água doce')
A;03;PESCA E AQÜICULTURA;032;Aquicultura;03221;Aquicultura em água doce;0322199;Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente;('A','03','PESCA E AQÜICULTURA','032','Aquicultura','03221','Aquicultura em água doce','0322199','Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente')
B;05;EXTRAÇÃO DE CARVÃO MINERAL;050;Extração de carvão mineral;05003;Extração de carvão mineral;0500301;Extração de carvão mineral;('B','05','EXTRAÇÃO DE CARVÃO MINERAL','050','Extração de carvão mineral','05003','Extração de carvão mineral','0500301','Extração de carvão mineral')
